0.00232,TX,DB,0,8
0.00464,TX,DB,0,9
0.00696,TX,DB,0,10
0.00928,TX,DB,0,11
0.0116,TX,DB,0,12
0.01392,TX,DB,0,13
0.01624,TX,DB,0,14
0.01856,TX,DB,0,15
0.02088,TX,DB,0,16
0.0232,TX,DB,0,17
0.02552,TX,DB,0,18
0.02784,TX,DB,0,19
0.03016,TX,DB,0,20
0.03248,TX,DB,0,21
0.0348,TX,DB,0,22
0.03712,TX,DB,0,23
0.03944,TX,DB,0,24
0.04176,TX,DB,0,25
0.04408,TX,DB,0,26
0.0464,TX,DB,0,27
0.04872,TX,DB,0,28
0.05104,TX,DB,0,29
0.05336,TX,DB,0,30
0.05568,TX,DB,0,31
0.058,TX,DB,0,32
0.06032,TX,DB,0,33
0.06264,TX,DB,0,34
0.06496,TX,DB,0,35
0.06728,TX,DB,0,36
0.0696,TX,DB,0,37
0.07192,TX,DB,0,39
0.07424,TX,DB,0,40
0.07656,TX,DB,0,41
0.07888,TX,DB,0,42
0.0812,TX,DB,0,43
0.08352,TX,DB,0,44
0.08584,TX,DB,0,45
0.08816,TX,DB,0,46
0.09048,TX,DB,0,47
0.0928,TX,DB,0,48
0.09512,TX,DB,0,49
0.09744,TX,DB,0,50
0.09976,TX,DB,0,51
0.10208,TX,DB,0,52
0.1044,TX,DB,0,54
0.10672,TX,DB,0,55
0.10904,TX,DB,0,56
0.11136,TX,DB,0,57
0.11368,TX,DB,0,58
0.116,TX,DB,0,59
0.11832,TX,DB,0,60
0.12064,TX,DB,0,78
0.12296,TX,DB,0,112
0.12528,TX,DB,0,125
0.126083,RX,DB,5,125
0.1276,TX,DB,0,142
0.127829,RX,DB,5,142
0.12992,TX,DB,0,147
0.13015,RX,DB,5,147
0.13224,TX,DB,0,152
0.132471,RX,DB,5,152
0.13456,TX,DB,0,157
0.134792,RX,DB,5,157
0.13688,TX,DB,0,162
0.137113,RX,DB,5,162
0.1392,TX,DB,0,167
0.139435,RX,DB,5,167
0.14152,TX,DB,0,172
0.141756,RX,DB,5,172
0.14384,TX,DB,0,177
0.144068,RX,DB,5,177
0.14616,TX,DB,0,182
0.146389,RX,DB,5,182
0.14848,TX,DB,0,187
0.14871,RX,DB,5,187
0.1508,TX,DB,0,192
0.151032,RX,DB,5,192
0.15312,TX,DB,0,197
0.153353,RX,DB,5,197
0.15544,TX,DB,0,202
0.155674,RX,DB,5,202
0.15776,TX,DB,0,207
0.157995,RX,DB,5,207
0.16008,TX,DB,0,212
0.160308,RX,DB,5,212
0.1624,TX,DB,0,217
0.162629,RX,DB,5,217
0.16472,TX,DB,0,222
0.16495,RX,DB,5,222
0.16704,TX,DB,0,227
0.167271,RX,DB,5,227
0.16936,TX,DB,0,232
0.169592,RX,DB,5,232
0.17168,TX,DB,0,237
0.171914,RX,DB,5,237
0.174,TX,DB,0,243
0.174228,RX,DB,5,243
0.17632,TX,DB,0,248
0.176549,RX,DB,5,248
0.17864,TX,DB,0,253
0.178871,RX,DB,5,253
0.18096,TX,DB,0,258
0.181192,RX,DB,5,258
0.18328,TX,DB,0,263
0.183513,RX,DB,5,263
0.1856,TX,DB,0,268
0.185834,RX,DB,5,268
0.18792,TX,DB,0,273
0.188155,RX,DB,5,273
0.19024,TX,DB,0,278
0.190468,RX,DB,5,278
0.19256,TX,DB,0,283
0.192789,RX,DB,5,283
0.19488,TX,DB,0,288
0.19511,RX,DB,5,288
0.1972,TX,DB,0,293
0.197431,RX,DB,5,293
0.19952,TX,DB,0,298
0.199753,RX,DB,5,298
0.20184,TX,DB,0,303
0.202074,RX,DB,5,303
0.20416,TX,DB,0,308
0.204395,RX,DB,5,308
0.20648,TX,DB,0,314
0.20671,RX,DB,5,314
0.2088,TX,DB,0,319
0.209031,RX,DB,5,319
